y,x,osmid,highway,ref,geometry
52.5488498,13.221979,34182575,,,POINT (13.221979 52.5488498)
52.4615105,13.4292692,34791516,,,POINT (13.4292692 52.4615105)
52.4611243,13.4265524,34791517,,,POINT (13.4265524 52.4611243)
52.5991776,13.3290946,34924177,,,POINT (13.3290946 52.5991776)
52.4457912,13.4446336,34967000,,,POINT (13.4446336 52.4457912)
52.4523426,13.4440677,35107222,,,POINT (13.4440677 52.4523426)
52.4084005,13.5118446,38303686,,,POINT (13.5118446 52.4084005)
52.4342418,13.5273084,38919770,,,POINT (13.5273084 52.4342418)
52.5617547,13.5697865,49526310,,,POINT (13.5697865 52.5617547)
52.5680354,13.5747386,49526321,,,POINT (13.5747386 52.5680354)
52.5509811,13.54664,49842808,,,POINT (13.54664 52.5509811)
52.5599643,13.5089115,50137712,,,POINT (13.5089115 52.5599643)
52.5649463,13.5809618,51595502,,,POINT (13.5809618 52.5649463)
52.5254039,13.5117443,55034769,,,POINT (13.5117443 52.5254039)
52.535373,13.5349159,55166280,,,POINT (13.5349159 52.535373)
52.5340735,13.5466887,55168385,crossing,,POINT (13.5466887 52.5340735)
52.5215438,13.5362586,55192587,turning_circle,,POINT (13.5362586 52.5215438)
52.5456613,13.5571512,56000399,,,POINT (13.5571512 52.5456613)
52.5428046,13.5414984,59955202,,,POINT (13.5414984 52.5428046)
52.5417178,13.1755233,59979527,,,POINT (13.1755233 52.5417178)
52.5215933,13.1440532,60179501,,,POINT (13.1440532 52.5215933)
52.5399801,13.4891471,60771015,,,POINT (13.4891471 52.5399801)
52.4825972,13.303672,60956894,,,POINT (13.303672 52.4825972)
52.4843334,13.3043618,60956899,,,POINT (13.3043618 52.4843334)
52.4850101,13.3067143,60960594,,,POINT (13.3067143 52.4850101)
52.5223403,13.5436793,63158549,,,POINT (13.5436793 52.5223403)
52.6126242,13.4538696,68435020,,,POINT (13.4538696 52.6126242)
52.6518335,13.2998029,70866516,,,POINT (13.2998029 52.6518335)
52.6471513,13.304857,70866541,,,POINT (13.304857 52.6471513)
52.5461959,13.2977732,78160338,,,POINT (13.2977732 52.5461959)
52.5472481,13.2987273,78160341,,,POINT (13.2987273 52.5472481)
52.5502692,13.5856624,80384235,,,POINT (13.5856624 52.5502692)
52.5594036,13.5813578,80384251,,,POINT (13.5813578 52.5594036)
52.5515498,13.5846775,80386677,,,POINT (13.5846775 52.5515498)
52.5524858,13.5837353,80386684,,,POINT (13.5837353 52.5524858)
52.5524545,13.5834263,80386686,,,POINT (13.5834263 52.5524545)
52.5526648,13.5834641,80386948,,,POINT (13.5834641 52.5526648)
52.5541896,13.5806211,80387404,,,POINT (13.5806211 52.5541896)
52.5541521,13.5803021,80387406,,,POINT (13.5803021 52.5541521)
52.5553054,13.5783421,80387912,,,POINT (13.5783421 52.5553054)
52.5553827,13.578676,80387914,,,POINT (13.578676 52.5553827)
52.55441,13.5803849,80387919,,,POINT (13.5803849 52.55441)
52.5514274,13.5862015,80393089,,,POINT (13.5862015 52.5514274)
52.5610465,13.5763246,80395439,,,POINT (13.5763246 52.5610465)
52.5596196,13.581615,80399725,,,POINT (13.581615 52.5596196)
52.5636604,13.5820597,80399731,,,POINT (13.5820597 52.5636604)
52.564487,13.5818205,80399734,,,POINT (13.5818205 52.564487)
52.5648952,13.5811996,80399736,,,POINT (13.5811996 52.5648952)
52.5649766,13.5816757,80399738,,,POINT (13.5816757 52.5649766)
52.5260548,13.1768929,81433325,,,POINT (13.1768929 52.5260548)
52.4857226,13.4819237,86090148,turning_circle,,POINT (13.4819237 52.4857226)
52.5520044,13.5645769,87697064,,,POINT (13.5645769 52.5520044)
52.4881917,13.3640072,87830542,,,POINT (13.3640072 52.4881917)
52.4615284,13.3566323,87840781,,,POINT (13.3566323 52.4615284)
52.4015301,13.6247094,94483174,,,POINT (13.6247094 52.4015301)
52.4914842,13.3643916,95776830,,,POINT (13.3643916 52.4914842)
52.4916035,13.3646526,95776961,,,POINT (13.3646526 52.4916035)
52.4913518,13.3646121,95777330,,,POINT (13.3646121 52.4913518)
52.4914821,13.364811,95777626,,,POINT (13.364811 52.4914821)
52.491484,13.3646251,95777737,,,POINT (13.3646251 52.491484)
52.4692971,13.5169999,96472673,,,POINT (13.5169999 52.4692971)
52.4667134,13.5300101,96475141,,,POINT (13.5300101 52.4667134)
52.6242558,13.4736012,97583003,,,POINT (13.4736012 52.6242558)
52.6131513,13.4934879,98041665,,,POINT (13.4934879 52.6131513)
52.5406941,13.4904745,98894054,,,POINT (13.4904745 52.5406941)
52.4878805,13.3605464,111547802,,,POINT (13.3605464 52.4878805)
52.4839638,13.3572717,126445503,,,POINT (13.3572717 52.4839638)
52.4613788,13.4230234,129939576,,,POINT (13.4230234 52.4613788)
52.4615907,13.4262439,129939581,,,POINT (13.4262439 52.4615907)
52.4615833,13.4294599,129939594,,,POINT (13.4294599 52.4615833)
52.4619062,13.4317594,129939595,,,POINT (13.4317594 52.4619062)
52.4619862,13.4326488,129939596,,,POINT (13.4326488 52.4619862)
52.4624726,13.4378316,129939607,,,POINT (13.4378316 52.4624726)
52.462271,13.432573,129939608,,,POINT (13.432573 52.462271)
52.4627344,13.4403229,129939610,,,POINT (13.4403229 52.4627344)
52.480228,13.3564192,130107349,,,POINT (13.3564192 52.480228)
52.6437984,13.5153534,134590835,,,POINT (13.5153534 52.6437984)
52.6437241,13.5111321,134600524,,,POINT (13.5111321 52.6437241)
52.6438731,13.5108987,134600526,,,POINT (13.5108987 52.6438731)
52.4308357,13.4504344,138531920,,,POINT (13.4504344 52.4308357)
52.4918434,13.3493892,140012055,,,POINT (13.3493892 52.4918434)
52.4045395,13.268869,142032408,,,POINT (13.268869 52.4045395)
52.4131006,13.2588112,142032522,,,POINT (13.2588112 52.4131006)
52.5417001,13.13034,142372266,,,POINT (13.13034 52.5417001)
52.5423544,13.1278965,142407842,,,POINT (13.1278965 52.5423544)
52.543196,13.1300364,142407843,,,POINT (13.1300364 52.543196)
52.4181263,13.254136,144533789,,,POINT (13.254136 52.4181263)
52.4196199,13.2560218,144533797,turning_circle,,POINT (13.2560218 52.4196199)
52.4040776,13.4769813,148334486,,,POINT (13.4769813 52.4040776)
52.4206168,13.2798356,150902015,,,POINT (13.2798356 52.4206168)
52.5124127,13.1944523,151029461,turning_circle,,POINT (13.1944523 52.5124127)
52.4974543,13.367425,152516699,,,POINT (13.367425 52.4974543)
52.4223095,13.705013,153714232,,,POINT (13.705013 52.4223095)
52.4636772,13.3838773,153880668,,,POINT (13.3838773 52.4636772)
52.4989325,13.3929955,162390374,,,POINT (13.3929955 52.4989325)
52.5348673,13.5910005,163030384,,,POINT (13.5910005 52.5348673)
52.5918552,13.4631977,165119968,,,POINT (13.4631977 52.5918552)
52.6209931,13.4298707,166901119,,,POINT (13.4298707 52.6209931)
52.6238212,13.424241,166901122,,,POINT (13.424241 52.6238212)
52.5546898,13.3059959,170514714,,,POINT (13.3059959 52.5546898)
52.426652,13.5198058,175648134,,,POINT (13.5198058 52.426652)
52.6157115,13.3742847,195828591,,,POINT (13.3742847 52.6157115)
52.5376477,13.4319838,201812328,,,POINT (13.4319838 52.5376477)
52.4922404,13.373838,205275191,,,POINT (13.373838 52.4922404)
52.491919,13.373815,205275194,,,POINT (13.373815 52.491919)
52.4918325,13.3742812,205275610,,,POINT (13.3742812 52.4918325)
52.4591367,13.4482519,208323645,turning_circle,,POINT (13.4482519 52.4591367)
52.4752635,13.5679752,224327447,,,POINT (13.5679752 52.4752635)
52.4720613,13.5676016,224345782,,,POINT (13.5676016 52.4720613)
52.4876856,13.3680748,235403052,,,POINT (13.3680748 52.4876856)
52.4861006,13.3674519,235403055,,,POINT (13.3674519 52.4861006)
52.4983007,13.5202822,239743304,,,POINT (13.5202822 52.4983007)
52.4599241,13.3503224,241879966,turning_circle,,POINT (13.3503224 52.4599241)
52.4936314,13.6255387,242635166,,,POINT (13.6255387 52.4936314)
52.4800131,13.418008,243832394,,,POINT (13.418008 52.4800131)
52.4255986,13.2245911,243855470,,,POINT (13.2245911 52.4255986)
52.5112859,13.3362413,245005697,,,POINT (13.3362413 52.5112859)
52.427689,13.1891562,245044857,,,POINT (13.1891562 52.427689)
52.4306047,13.6708419,246204247,,,POINT (13.6708419 52.4306047)
52.4240717,13.6879963,246204257,,,POINT (13.6879963 52.4240717)
52.4699931,13.5889137,247145155,,,POINT (13.5889137 52.4699931)
52.5674606,13.3897555,247765053,,,POINT (13.3897555 52.5674606)
52.5670311,13.3903017,247765056,,,POINT (13.3903017 52.5670311)
52.5457751,13.5696725,247946333,,,POINT (13.5696725 52.5457751)
52.4827236,13.4147243,248009997,,,POINT (13.4147243 52.4827236)
52.4828952,13.4156977,248010020,,,POINT (13.4156977 52.4828952)
52.4662895,13.5712283,248169079,,,POINT (13.5712283 52.4662895)
52.4633483,13.5734722,248169110,,,POINT (13.5734722 52.4633483)
52.5568357,13.1982393,248495224,,,POINT (13.1982393 52.5568357)
52.420743,13.4603167,248596817,,,POINT (13.4603167 52.420743)
52.4058393,13.3053722,248628492,,,POINT (13.3053722 52.4058393)
52.4257319,13.4516821,248640161,,,POINT (13.4516821 52.4257319)
52.4303774,13.4528043,248642508,,,POINT (13.4528043 52.4303774)
52.430787,13.4519671,248643945,,,POINT (13.4519671 52.430787)
52.432131,13.451014,248643949,,,POINT (13.451014 52.432131)
52.434583,13.4505589,248643958,,,POINT (13.4505589 52.434583)
52.4355643,13.4486083,248643963,,,POINT (13.4486083 52.4355643)
52.4364506,13.4455143,248643966,,,POINT (13.4455143 52.4364506)
52.4361978,13.4452374,248643968,,,POINT (13.4452374 52.4361978)
52.4317914,13.4489213,248644671,,,POINT (13.4489213 52.4317914)
52.59417,13.2900822,248704362,,,POINT (13.2900822 52.59417)
52.4152901,13.4902746,248734766,turning_circle,,POINT (13.4902746 52.4152901)
52.4352921,13.4504289,248946834,,,POINT (13.4504289 52.4352921)
52.4043039,13.3069978,249073843,,,POINT (13.3069978 52.4043039)
52.5521508,13.2137462,249381009,,,POINT (13.2137462 52.5521508)
52.4416692,13.7145195,249529042,,,POINT (13.7145195 52.4416692)
52.5083484,13.2579978,249698365,crossing,,POINT (13.2579978 52.5083484)
52.4754032,13.1212838,249784310,,,POINT (13.1212838 52.4754032)
52.5106615,13.5768022,250931437,,,POINT (13.5768022 52.5106615)
52.4395578,13.5176689,252684008,,,POINT (13.5176689 52.4395578)
52.4200373,13.6281501,253042678,,,POINT (13.6281501 52.4200373)
52.5537013,13.2675403,253153051,,,POINT (13.2675403 52.5537013)
52.5217918,13.1551706,253814563,,,POINT (13.1551706 52.5217918)
52.5146026,13.1538454,253816932,,,POINT (13.1538454 52.5146026)
52.4414497,13.4370305,253973193,,,POINT (13.4370305 52.4414497)
52.4430072,13.4394866,253973227,,,POINT (13.4394866 52.4430072)
52.5873036,13.1419567,254910872,,,POINT (13.1419567 52.5873036)
52.5701609,13.1517565,254912142,,,POINT (13.1517565 52.5701609)
52.6339953,13.4205737,255697929,,,POINT (13.4205737 52.6339953)
52.6337326,13.4209229,255697930,,,POINT (13.4209229 52.6337326)
52.4601297,13.4758527,258586976,,,POINT (13.4758527 52.4601297)
52.4632767,13.4786779,258587024,,,POINT (13.4786779 52.4632767)
52.4682412,13.4756157,258587069,,,POINT (13.4756157 52.4682412)
52.4727018,13.4710076,258587509,,,POINT (13.4710076 52.4727018)
52.476673,13.4713349,258587533,crossing,,POINT (13.4713349 52.476673)
52.5611483,13.1466948,258791426,,,POINT (13.1466948 52.5611483)
52.5957241,13.1539736,258931440,,,POINT (13.1539736 52.5957241)
52.4103658,13.1207488,259146934,,,POINT (13.1207488 52.4103658)
52.5529343,13.1458639,259413010,,,POINT (13.1458639 52.5529343)
52.5524737,13.1449953,259413038,,,POINT (13.1449953 52.5524737)
52.5523729,13.1416373,259414733,,,POINT (13.1416373 52.5523729)
52.5854231,13.2097905,259488555,,,POINT (13.2097905 52.5854231)
52.5401453,13.5764966,259802685,crossing,,POINT (13.5764966 52.5401453)
52.5195268,13.1434708,259802848,,,POINT (13.1434708 52.5195268)
52.5441847,13.5772501,259802944,,,POINT (13.5772501 52.5441847)
52.5449049,13.5715877,259802970,,,POINT (13.5715877 52.5449049)
52.5196827,13.1432177,259826006,,,POINT (13.1432177 52.5196827)
52.5909504,13.3584925,260040309,,,POINT (13.3584925 52.5909504)
52.6001296,13.3710733,260042598,,,POINT (13.3710733 52.6001296)
52.4364772,13.3222806,260356145,,,POINT (13.3222806 52.4364772)
52.4076186,13.5466012,260465001,,,POINT (13.5466012 52.4076186)
52.5354961,13.194787,260631802,crossing,,POINT (13.194787 52.5354961)
52.4250479,13.523224,260702781,,,POINT (13.523224 52.4250479)
52.4181952,13.5236976,260703419,,,POINT (13.5236976 52.4181952)
52.4888928,13.4620565,260747968,,,POINT (13.4620565 52.4888928)
52.5899622,13.4347634,260795974,,,POINT (13.4347634 52.5899622)
52.4925936,13.1834534,260822090,,,POINT (13.1834534 52.4925936)
52.5011843,13.1851229,260822173,,,POINT (13.1851229 52.5011843)
52.5199805,13.5827001,261690317,turning_circle,,POINT (13.5827001 52.5199805)
52.5178892,13.5806328,261690333,,,POINT (13.5806328 52.5178892)
52.5178069,13.579535,261690410,,,POINT (13.579535 52.5178069)
52.4195682,13.2756859,261695742,,,POINT (13.2756859 52.4195682)
52.4680586,13.4749057,261728989,,,POINT (13.4749057 52.4680586)
52.4682761,13.4765202,261729100,,,POINT (13.4765202 52.4682761)
52.415707,13.5231857,261933414,,,POINT (13.5231857 52.415707)
52.4184201,13.5223668,261933419,,,POINT (13.5223668 52.4184201)
52.4193548,13.5219159,261933421,,,POINT (13.5219159 52.4193548)
52.4715933,13.4943346,262068900,,,POINT (13.4943346 52.4715933)
52.4829252,13.4918726,262069771,,,POINT (13.4918726 52.4829252)
52.5133628,13.5807769,262088120,,,POINT (13.5807769 52.5133628)
52.5135633,13.6195655,262089091,,,POINT (13.6195655 52.5135633)
52.5850959,13.2552858,262665283,,,POINT (13.2552858 52.5850959)
52.4384095,13.7553192,263053499,,,POINT (13.7553192 52.4384095)
52.5131622,13.6166288,263256856,,,POINT (13.6166288 52.5131622)
52.5687,13.3898629,263772667,,,POINT (13.3898629 52.5687)
52.5701232,13.3918254,263772668,,,POINT (13.3918254 52.5701232)
52.5702853,13.3916736,263772688,,,POINT (13.3916736 52.5702853)
52.6166983,13.2932317,264116439,,,POINT (13.2932317 52.6166983)
52.5637981,13.1474725,264131150,,,POINT (13.1474725 52.5637981)
52.5643822,13.14752,264131152,,,POINT (13.14752 52.5643822)
52.5570283,13.2563091,264512857,,,POINT (13.2563091 52.5570283)
52.5585946,13.5680519,264621176,,,POINT (13.5680519 52.5585946)
52.4163806,13.2980798,264661344,,,POINT (13.2980798 52.4163806)
52.3989605,13.3898284,267018149,,,POINT (13.3898284 52.3989605)
52.4254901,13.3472466,267021034,,,POINT (13.3472466 52.4254901)
52.4590469,13.5765965,267080468,,,POINT (13.5765965 52.4590469)
52.513595,13.3300848,268050708,,,POINT (13.3300848 52.513595)
52.5707993,13.3969571,268191266,,,POINT (13.3969571 52.5707993)
52.5098344,13.5455812,268225807,crossing,,POINT (13.5455812 52.5098344)
52.4698148,13.5250817,268449872,,,POINT (13.5250817 52.4698148)
52.4701705,13.5258759,268452590,,,POINT (13.5258759 52.4701705)
52.4697439,13.5180248,268989233,,,POINT (13.5180248 52.4697439)
52.4527938,13.5600812,268991195,,,POINT (13.5600812 52.4527938)
52.4528027,13.5592546,268991208,,,POINT (13.5592546 52.4528027)
52.4526973,13.559965,268991211,,,POINT (13.559965 52.4526973)
52.4321156,13.5134247,269366979,,,POINT (13.5134247 52.4321156)
52.6006113,13.2889095,269540687,,,POINT (13.2889095 52.6006113)
52.5988109,13.3074061,270573073,,,POINT (13.3074061 52.5988109)
52.5204214,13.5778291,270639542,,,POINT (13.5778291 52.5204214)
52.4799197,13.3142944,270677089,,,POINT (13.3142944 52.4799197)
52.5342924,13.2033464,271380553,,,POINT (13.2033464 52.5342924)
52.5033787,13.4832414,271738851,,,POINT (13.4832414 52.5033787)
52.438372,13.6144256,271949146,,,POINT (13.6144256 52.438372)
52.4482688,13.6168388,271949161,,,POINT (13.6168388 52.4482688)
52.5972087,13.315492,272358350,,,POINT (13.315492 52.5972087)
52.4065715,13.2519106,272820885,,,POINT (13.2519106 52.4065715)
52.4001851,13.3873345,273104795,,,POINT (13.3873345 52.4001851)
52.4729484,13.1836757,273117066,,,POINT (13.1836757 52.4729484)
52.4783132,13.179611,273117087,,,POINT (13.179611 52.4783132)
52.4584048,13.155889,273117951,,,POINT (13.155889 52.4584048)
52.4832915,13.378647,274227756,,,POINT (13.378647 52.4832915)
52.6005941,13.3060984,274526784,,,POINT (13.3060984 52.6005941)
52.4663425,13.5716064,274638821,,,POINT (13.5716064 52.4663425)
52.4803549,13.516446,274671129,,,POINT (13.516446 52.4803549)
52.5413485,13.2061574,275030459,,,POINT (13.2061574 52.5413485)
52.5563801,13.233072,275641855,,,POINT (13.233072 52.5563801)
52.5086848,13.2730658,275727121,crossing,,POINT (13.2730658 52.5086848)
52.4367909,13.3678737,275884808,,,POINT (13.3678737 52.4367909)
52.5167844,13.2044217,276021566,,,POINT (13.2044217 52.5167844)
52.4668487,13.1792514,276028512,,,POINT (13.1792514 52.4668487)
52.456013,13.1543118,276037594,,,POINT (13.1543118 52.456013)
52.5467039,13.3004475,277594895,,,POINT (13.3004475 52.5467039)
52.5515709,13.3039152,277594938,,,POINT (13.3039152 52.5515709)
52.4989154,13.3935437,277680416,,,POINT (13.3935437 52.4989154)
52.4231167,13.4195165,277770944,,,POINT (13.4195165 52.4231167)
52.5755907,13.430002,278219593,,,POINT (13.430002 52.5755907)
52.5508233,13.5471168,278255191,,,POINT (13.5471168 52.5508233)
52.4242884,13.2201293,278749819,,,POINT (13.2201293 52.4242884)
52.4366727,13.7546665,279329350,,,POINT (13.7546665 52.4366727)
52.4580876,13.5759091,279771361,,,POINT (13.5759091 52.4580876)
52.4986363,13.5437742,279811098,,,POINT (13.5437742 52.4986363)
52.5984827,13.3278365,279813843,,,POINT (13.3278365 52.5984827)
52.5970887,13.3156088,280101308,,,POINT (13.3156088 52.5970887)
52.4368826,13.3205176,280434702,,,POINT (13.3205176 52.4368826)
52.4340854,13.3176171,280434705,,,POINT (13.3176171 52.4340854)
52.6108484,13.3134959,280480358,,,POINT (13.3134959 52.6108484)
52.4946306,13.5267371,281377215,,,POINT (13.5267371 52.4946306)
52.4925969,13.5184971,281379232,,,POINT (13.5184971 52.4925969)
52.4910785,13.517564,281380366,,,POINT (13.517564 52.4910785)
52.4942189,13.5006491,281384728,,,POINT (13.5006491 52.4942189)
52.4955976,13.4982913,281387006,,,POINT (13.4982913 52.4955976)
52.454126,13.6054375,281411348,,,POINT (13.6054375 52.454126)
52.4576397,13.6040455,281411414,,,POINT (13.6040455 52.4576397)
52.611027,13.3149481,281415560,,,POINT (13.3149481 52.611027)
52.6108696,13.3153649,281415561,,,POINT (13.3153649 52.6108696)
52.6113418,13.3157152,281416227,,,POINT (13.3157152 52.6113418)
52.6011126,13.3497822,281428113,,,POINT (13.3497822 52.6011126)
52.6010424,13.3497465,281428114,,,POINT (13.3497465 52.6010424)
52.6041867,13.3460486,281428419,,,POINT (13.3460486 52.6041867)
52.445074,13.2717515,281724166,,,POINT (13.2717515 52.445074)
52.5216795,13.5087748,282073637,,,POINT (13.5087748 52.5216795)
52.5226901,13.5113159,282073639,,,POINT (13.5113159 52.5226901)
52.5216912,13.5113163,282073662,,,POINT (13.5113163 52.5216912)
52.5904754,13.4431872,282707240,,,POINT (13.4431872 52.5904754)
52.5085715,13.2612579,282916316,,,POINT (13.2612579 52.5085715)
52.4558692,13.4596165,283017161,,,POINT (13.4596165 52.4558692)
52.6401125,13.4985519,283767602,,,POINT (13.4985519 52.6401125)
52.4500786,13.4428225,285499795,,,POINT (13.4428225 52.4500786)
52.4495843,13.4424874,285499798,,,POINT (13.4424874 52.4495843)
52.4476612,13.4409955,285499801,,,POINT (13.4409955 52.4476612)
52.4492998,13.4440895,285499806,,,POINT (13.4440895 52.4492998)
52.4502035,13.4443017,285499812,,,POINT (13.4443017 52.4502035)
52.4465738,13.4435112,285499850,,,POINT (13.4435112 52.4465738)
52.4517486,13.4443198,285499854,,,POINT (13.4443198 52.4517486)
52.5323179,13.5031628,286260258,,,POINT (13.5031628 52.5323179)
52.5035279,13.6280347,286314868,,,POINT (13.6280347 52.5035279)
52.4417969,13.4808075,286492979,,,POINT (13.4808075 52.4417969)
52.448932,13.4440045,286822074,,,POINT (13.4440045 52.448932)
52.4497967,13.5242127,288372944,,,POINT (13.5242127 52.4497967)
52.4802882,13.5152521,288377501,,,POINT (13.5152521 52.4802882)
52.5906156,13.4339875,290740560,,,POINT (13.4339875 52.5906156)
52.5900255,13.4347081,290740561,,,POINT (13.4347081 52.5900255)
52.5900891,13.4346525,290740563,,,POINT (13.4346525 52.5900891)
52.4210375,13.4630888,291010759,,,POINT (13.4630888 52.4210375)
52.420036,13.4681034,291010761,,,POINT (13.4681034 52.420036)
52.4219158,13.4671371,291010766,,,POINT (13.4671371 52.4219158)
52.4214153,13.4628353,291010772,,,POINT (13.4628353 52.4214153)
52.4245417,13.4654506,291011561,,,POINT (13.4654506 52.4245417)
52.4258482,13.4594958,291013320,,,POINT (13.4594958 52.4258482)
52.424106,13.464832,291015030,,,POINT (13.464832 52.424106)
52.4237857,13.4672421,291015036,,,POINT (13.4672421 52.4237857)
52.4266622,13.4588891,291019810,,,POINT (13.4588891 52.4266622)
52.4266782,13.459478,291019813,,,POINT (13.459478 52.4266782)
52.4285722,13.4625555,291019823,,,POINT (13.4625555 52.4285722)
52.4264413,13.4594548,291019827,,,POINT (13.4594548 52.4264413)
52.5252141,13.5431051,292012912,,,POINT (13.5431051 52.5252141)
52.5252122,13.5429271,292013104,,,POINT (13.5429271 52.5252122)
52.4214545,13.4684121,292031049,,,POINT (13.4684121 52.4214545)
52.4227097,13.4792685,292036370,,,POINT (13.4792685 52.4227097)
52.4238895,13.4820634,292036384,,,POINT (13.4820634 52.4238895)
52.4235719,13.4811143,292036389,,,POINT (13.4811143 52.4235719)
52.4403501,13.4821121,292039990,,,POINT (13.4821121 52.4403501)
52.4417721,13.7189239,292323737,,,POINT (13.7189239 52.4417721)
52.4036043,13.4774739,292333615,,,POINT (13.4774739 52.4036043)
52.4051491,13.4801936,292333641,,,POINT (13.4801936 52.4051491)
52.4379029,13.2776525,292559084,,,POINT (13.2776525 52.4379029)
52.5265492,13.5767797,292722826,,,POINT (13.5767797 52.5265492)
52.40197,13.3528305,292988131,,,POINT (13.3528305 52.40197)
52.4414282,13.4417466,293423181,,,POINT (13.4417466 52.4414282)
52.4181527,13.5693697,296092869,,,POINT (13.5693697 52.4181527)
52.4175116,13.5698041,296093359,,,POINT (13.5698041 52.4175116)
52.5995334,13.4816911,296954423,,,POINT (13.4816911 52.5995334)
52.4516594,13.56032,297103870,turning_circle,,POINT (13.56032 52.4516594)
52.4134708,13.3013134,297948691,,,POINT (13.3013134 52.4134708)
52.52501,13.2474822,298073532,,,POINT (13.2474822 52.52501)
52.4039884,13.3737329,299115443,,,POINT (13.3737329 52.4039884)
52.4132723,13.3238728,299224299,turning_circle,,POINT (13.3238728 52.4132723)
52.4393044,13.281907,301643302,,,POINT (13.281907 52.4393044)
52.4365846,13.273841,301643364,,,POINT (13.273841 52.4365846)
52.4372924,13.3185356,301712514,turning_circle,,POINT (13.3185356 52.4372924)
52.5580105,13.4632946,301780257,,,POINT (13.4632946 52.5580105)
52.5298519,13.1342685,301831665,,,POINT (13.1342685 52.5298519)
52.5311304,13.1357012,301831670,,,POINT (13.1357012 52.5311304)
52.5795679,13.2446958,302242867,,,POINT (13.2446958 52.5795679)
52.5593289,13.5834719,303346687,,,POINT (13.5834719 52.5593289)
52.5720509,13.5631314,303708133,,,POINT (13.5631314 52.5720509)
52.5714858,13.5606974,303708134,,,POINT (13.5606974 52.5714858)
52.5723726,13.5642537,303708154,,,POINT (13.5642537 52.5723726)
52.598942,13.3504884,305608963,turning_circle,,POINT (13.3504884 52.598942)
52.5204763,13.5775196,306706006,,,POINT (13.5775196 52.5204763)
52.4540534,13.3841498,307996384,,,POINT (13.3841498 52.4540534)
52.45337,13.3842688,307996385,,,POINT (13.3842688 52.45337)
52.4509067,13.3755802,307996392,,,POINT (13.3755802 52.4509067)
52.4525443,13.3778162,307996397,,,POINT (13.3778162 52.4525443)
52.4635731,13.537382,309156846,,,POINT (13.537382 52.4635731)
52.4996625,13.5070389,309653632,,,POINT (13.5070389 52.4996625)
52.5004758,13.5044071,309653646,,,POINT (13.5044071 52.5004758)
52.5340742,13.305574,309850148,,,POINT (13.305574 52.5340742)
52.4389932,13.2910192,309965964,,,POINT (13.2910192 52.4389932)
52.4732805,13.3559718,310385710,,,POINT (13.3559718 52.4732805)
52.5334461,13.2846553,310417388,,,POINT (13.2846553 52.5334461)
52.5216407,13.4994834,310505577,,,POINT (13.4994834 52.5216407)
52.5256282,13.5060135,310505581,,,POINT (13.5060135 52.5256282)
52.37023,13.6843142,310896416,,,POINT (13.6843142 52.37023)
52.5933206,13.4496106,311482769,,,POINT (13.4496106 52.5933206)
52.5931344,13.4499377,311482770,,,POINT (13.4499377 52.5931344)
52.4099117,13.5228188,312559033,,,POINT (13.5228188 52.4099117)
52.4137825,13.5233634,312559076,,,POINT (13.5233634 52.4137825)
52.4136004,13.5241088,312559079,,,POINT (13.5241088 52.4136004)
52.413077,13.5241131,312559082,,,POINT (13.5241131 52.413077)
52.4098172,13.5235396,312559097,,,POINT (13.5235396 52.4098172)
52.4180825,13.5242598,312559124,,,POINT (13.5242598 52.4180825)
52.4157409,13.5231795,312559130,,,POINT (13.5231795 52.4157409)
52.4155909,13.523904,312559134,,,POINT (13.523904 52.4155909)
52.4167293,13.5236315,312559141,,,POINT (13.5236315 52.4167293)
52.4157671,13.522746,312559148,,,POINT (13.522746 52.4157671)
52.4119991,13.5233609,312559151,,,POINT (13.5233609 52.4119991)
52.4170786,13.5218998,312559169,,,POINT (13.5218998 52.4170786)
52.4132175,13.5233695,312560346,,,POINT (13.5233695 52.4132175)
52.4205906,13.4084319,312713465,,,POINT (13.4084319 52.4205906)
52.421451,13.4097472,312713475,,,POINT (13.4097472 52.421451)
52.3954635,13.3786244,312997004,,,POINT (13.3786244 52.3954635)
52.3997654,13.3735938,312998957,,,POINT (13.3735938 52.3997654)
52.4560425,13.4278834,313006786,,,POINT (13.4278834 52.4560425)
52.4562879,13.4281457,313006981,,,POINT (13.4281457 52.4562879)
52.5570939,13.2369309,313557774,,,POINT (13.2369309 52.5570939)
52.4499305,13.2788818,316252556,crossing,,POINT (13.2788818 52.4499305)
52.410538,13.2694274,317679123,,,POINT (13.2694274 52.410538)
52.410807,13.270919,317679124,,,POINT (13.270919 52.410807)
52.5874219,13.3514711,317811827,,,POINT (13.3514711 52.5874219)
52.3704108,13.6842629,317964152,,,POINT (13.6842629 52.3704108)
52.4505697,13.2747486,318630278,,,POINT (13.2747486 52.4505697)
52.5770925,13.427168,320215168,,,POINT (13.427168 52.5770925)
52.4133904,13.3634143,324789447,,,POINT (13.3634143 52.4133904)
52.4138115,13.3613874,324803187,,,POINT (13.3613874 52.4138115)
52.511317,13.5243982,330844084,,,POINT (13.5243982 52.511317)
52.4170174,13.297837,333550039,,,POINT (13.297837 52.4170174)
52.5350539,13.5675047,339232852,,,POINT (13.5675047 52.5350539)
52.4743429,13.5208783,341275038,,,POINT (13.5208783 52.4743429)
52.5266564,13.5431988,342266041,,,POINT (13.5431988 52.5266564)
52.5343596,13.5468323,342268827,,,POINT (13.5468323 52.5343596)
